player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Louis King,kinglo02,2023,63,29,3.757987951,-8.70104825,-4.943060299,10.41084719,-4.142951484,6.267895709,5.302115204,-8.344867791,-3.042752587,-0.004324134,-0.004324134,0,3.744972971,-4.717836897,-0.972863927,-0.17184089
Corey Kispert,kispeco01,2023,4370,2093,-0.410190544,-1.708685657,-2.1188762,-0.488799261,-2.999322368,-3.488121629,-0.446205271,-2.07317209,-2.519377361,0.245431209,0.245431209,0,-0.593833678,-1.832613787,-2.426447466,-0.343804378
Maxi Kleber,klebima01,2023,1915,930,-2.934390743,-0.220781634,-3.155172377,-2.468650361,0.454951234,-2.013699127,-3.038947036,-0.069613741,-3.108560778,-0.169188968,-0.169188968,0,-2.887024373,-0.156726739,-3.043751112,-0.559511445
Nathan Knight,knighna01,2023,655,296,-2.068329462,-1.661390259,-3.72971972,-2.881554726,-2.081714444,-4.96326917,-2.353762319,-1.865911792,-4.219674111,-0.224581949,-0.19142174,-0.033160208,-3.075152021,-2.456772405,-5.531924426,0.541744483
Kevin Knox II,knoxke01,2023,2062,952,-2.199740878,-3.088548829,-5.288289707,-3.855378341,-0.337344616,-4.192722956,-2.638547231,-2.639720033,-5.278267263,-1.225580568,-1.225580568,0,-2.320806259,-3.810591767,-6.131398026,0.45399626
Christian Koloko,kolokch01,2023,1680,802,-3.009812211,1.346946124,-1.662866087,-1.182325828,5.632276398,4.449950571,-2.838707001,2.313049376,-0.525657626,0.908663168,0.908663168,0,-3.255402759,1.573559704,-1.681843055,-0.165695331
John Konchar,konchjo01,2023,3305,1543,-1.285863689,3.272881132,1.987017444,0.66395767,2.835693288,3.499650958,-0.949175358,3.332749421,2.383574062,4.045222504,3.986989561,0.058232943,-1.045615575,3.668875427,2.623259852,0.036348506
Furkan Korkmaz,korkmfu01,2023,780,364,-2.456603568,-0.807096316,-3.263699884,-4.517643385,3.51181128,-1.005832105,-3.086967385,0.036635559,-3.050331826,-0.064811204,0.014892617,-0.079703822,-3.194707074,-1.979263942,-5.173971016,-0.036442294
Luke Kornet,kornelu01,2023,1760,836,-0.235121198,2.243948773,2.008827575,-0.47823252,1.275266012,0.797033492,-0.337332755,2.128805092,1.791472337,1.933036626,1.761445461,0.171591165,-0.61353023,1.38746295,0.77393272,-0.584116521
Vit Krejci,krejcvi01,2023,347,165,-2.041236097,-1.966395478,-4.007631575,-2.170253619,1.00436197,-1.165891649,-2.199802976,-1.439053778,-3.638856754,-0.07409616,-0.07409616,0,-1.566639855,-3.170587079,-4.737226935,-0.985330985
Jonathan Kuminga,kuminjo01,2023,3121,1455,-2.531575974,0.395495979,-2.136079995,-2.15161916,-1.444561368,-3.596180528,-2.615176779,0.018799393,-2.596377387,0.10298622,0.247638404,-0.144652183,-2.206819732,-0.337502991,-2.544322723,0.135023006
Kyle Kuzma,kuzmaky01,2023,4683,2239,-0.984131818,6.35949E-05,-0.984068223,-0.833598364,2.416827097,1.583228732,-1.01795863,0.513366453,-0.504592177,2.572954192,2.572954192,0,-0.506854363,0.058266649,-0.448587714,0.312439232
Anthony Lamb,lamban01,2023,2618,1226,-1.026989436,2.345912182,1.318922746,-1.307837453,0.567177212,-0.740660241,-1.138260618,2.10385846,0.965597842,2.321430668,2.2605037,0.060926968,-0.797009066,1.039850576,0.24284151,-0.197612111
Jock Landale,landajo01,2023,2308,1092,-0.955382884,2.584361843,1.628978958,0.794071259,4.777625548,5.571696808,-0.657571402,3.166652678,2.509081277,2.954688792,2.459693932,0.494994859,-0.516792296,2.236772913,1.719980617,0.070170773
Romeo Langford,langfro01,2023,1822,844,-2.025956237,0.575103911,-1.450852326,-2.015253856,0.476809956,-1.538443899,-2.10068164,0.643136502,-1.457545138,0.557444692,0.557444692,0,-2.453495756,-0.378566123,-2.832061879,0.163631815
Jake LaRavia,laravja01,2023,883,414,-2.626843309,-0.968677987,-3.595521296,-3.934911021,-1.281043657,-5.215954678,-3.061455942,-1.147080017,-4.208535959,-0.309112095,-0.309112095,0,-3.158057111,-1.132089186,-4.290146297,0.339436262
Zach LaVine,lavinza01,2023,5749,2768,2.631680758,-1.05708639,1.574594368,0.210410792,-0.915321996,-0.704911204,2.283245997,-1.11912946,1.164116538,5.534159938,5.534159938,0,1.931794672,-0.627523185,1.304271488,0.118927174
A.J. Lawson,lawsoaj01,2023,239,108,-1.129910905,-3.306538952,-4.436449856,-9.557660334,-5.481108592,-15.03876893,-2.956494554,-3.911646973,-6.868141527,-0.222113234,-0.222113234,0,-2.810396557,-4.066602304,-6.876998861,0.230379468
Damion Lee,leeda03,2023,3353,1595,-0.904934313,0.018838012,-0.886096301,-2.174161836,3.318696223,1.144534387,-1.235758505,0.692471782,-0.543286723,1.78738944,1.866468237,-0.079078797,-1.679570292,0.359373585,-1.320196707,-0.040219806
Saben Lee,leesa01,2023,805,373,-1.308752518,0.170059719,-1.138692799,-7.302919425,2.683552833,-4.619366592,-2.647087199,0.683186767,-1.963900432,0.150555216,0.150555216,0,-2.774086963,0.570117177,-2.203969786,0.257206019
Alex Len,lenal01,2023,482,215,-4.50787262,2.825768725,-1.682103895,-1.40812593,7.291019042,5.882893112,-4.167464954,3.945329445,-0.22213551,0.283827674,0.189945363,0.093882311,-4.206105088,1.35323194,-2.852873148,1.079191335
Kawhi Leonard,leonaka01,2023,3760,1828,4.558913299,1.731872401,6.2907857,4.912047185,1.886975177,6.799022362,4.906030984,1.865048206,6.771079189,8.844287545,8.450784505,0.39350304,4.524804707,1.777308415,6.302113121,-0.539800093
Meyers Leonard,leoname01,2023,256,119,-1.798343404,-5.644631225,-7.442974629,0.656333201,-9.274775565,-8.618442363,-1.387016328,-6.761392704,-8.148409033,-0.329793998,-0.349214549,0.019420551,-0.332509069,-3.509852663,-3.842361732,0.382160646
Caris LeVert,leverca01,2023,4880,2407,0.202921684,1.539917913,1.742839597,-2.737577499,2.25784707,-0.479730429,-0.405907308,1.730155561,1.324248252,5.000760383,4.877926815,0.122833568,-0.204833885,2.034276428,1.829442543,0.079474372
Kira Lewis Jr.,lewiski01,2023,498,235,0.521170186,-1.64181655,-1.120646363,1.328128145,3.732831584,5.060959729,0.726678731,-0.633058379,0.093620352,0.339841743,0.339841743,0,-0.482019729,-1.119438627,-1.601458356,-0.325591627
Damian Lillard,lillada01,2023,4380,2107,9.445343617,-1.4631822,7.982161417,5.720774028,-1.21516191,4.505612118,9.282637307,-1.466140133,7.816497175,11.52147377,11.52147377,0,9.326933458,-1.449915102,7.877018356,1.444669869
Nassir Little,littlna01,2023,2024,976,-1.996462727,-2.445237471,-4.441700198,-0.753403085,-3.941354896,-4.694757982,-1.862641645,-2.857981824,-4.720623469,-0.974573819,-0.974573819,0,-2.106009077,-3.111070529,-5.217079606,-0.690019063
Isaiah Livers,liveris01,2023,2485,1199,-2.484522589,0.05786024,-2.426662349,-1.218462311,0.219934927,-0.998527384,-2.35214938,0.155241355,-2.196908025,0.336176813,0.336176813,0,-2.663266652,-0.723108081,-3.386374733,-0.646166613
Kenneth Lofton Jr.,loftoke01,2023,393,188,0.599374962,-5.593098697,-4.993723735,-6.46974306,-4.827179346,-11.29692241,-0.842618325,-5.817700803,-6.660319128,-0.37616111,-0.397121451,0.020960341,-1.530118166,-4.656104823,-6.18622299,0.061363029
Kevon Looney,looneke01,2023,4890,2283,0.499397347,3.188664807,3.688062154,3.851640833,-0.166882385,3.684758448,1.243693703,2.652139715,3.895833418,7.698439744,6.094441396,1.603998348,0.181699411,3.066121045,3.247820455,-1.208677926
Brook Lopez,lopezbr01,2023,5475,2555,-0.986219971,4.803508999,3.817289028,0.551284304,4.246483303,4.797767607,-0.732841548,4.953425735,4.220584187,9.122900944,8.702533894,0.420367049,-0.468261635,4.711549685,4.243288051,0.283737608
Robin Lopez,lopezro01,2023,633,305,-2.62812938,-1.816087843,-4.444217224,-6.487430393,-1.1833528,-7.670783193,-3.606880753,-1.880097622,-5.486978375,-0.437283859,-0.546661641,0.109377782,-3.420543702,-1.54509075,-4.965634452,-0.124976945
Kevin Love,loveke01,2023,3298,1599,-0.380122564,1.584274652,1.204152088,-0.353067965,0.063369132,-0.289698833,-0.411267349,1.323224717,0.911957368,3.038183031,2.350834719,0.687348312,0.702133187,0.703387805,1.405520992,0.833300553
Kyle Lowry,lowryky01,2023,4659,2317,1.014343317,0.364642842,1.378986159,0.818089671,0.028618842,0.846708513,1.031706461,0.296250952,1.327957413,4.847344412,3.689429344,1.157915068,1.158998893,0.777019403,1.936018296,-0.126065387
Trey Lyles,lylestr01,2023,2933,1365,-0.115006256,-0.943060309,-1.058066566,0.37848163,1.294690588,1.673172218,-0.059182333,-0.519694193,-0.578876526,1.51408312,0.939212197,0.574870922,0.016583178,-1.587689909,-1.571106731,0.336404314
Theo Maledon,maledth01,2023,1821,854,-1.022498628,-1.143121309,-2.165619937,-1.734164441,-2.468020991,-4.202185433,-1.165137245,-1.469846062,-2.634983306,0.049950295,0.049950295,0,-1.674144134,-1.059079461,-2.733223595,-0.329746969
Sandro Mamukelashvili,mamuksa01,2023,1407,660,-2.658675437,-2.979414204,-5.638089642,-1.831556726,-2.694166348,-4.525723074,-2.6039494,-3.058788825,-5.662738225,-0.977405683,-0.977405683,0,-2.018110742,-3.247362416,-5.265473158,0.123351981
Terance Mann,mannte01,2023,4137,2005,-0.222095327,-0.588064893,-0.81016022,2.138348963,-0.502604226,1.635744738,0.255800562,-0.603907281,-0.348106719,2.455839213,1.963074877,0.492764336,-0.375110415,-0.533760091,-0.908870506,-0.751207893
Tre Mann,manntr01,2023,2533,1183,-1.487454956,-1.082485914,-2.56994087,-1.944796116,1.51829393,-0.426502186,-1.675095472,-0.617020714,-2.292116186,0.275904456,0.275904456,0,-1.406894473,-0.787191456,-2.194085928,-0.167608051
Boban Marjanovic,marjabo01,2023,357,171,0.445482758,-0.310519262,0.134963496,1.937684104,8.738214175,10.67589828,0.872592544,1.65467475,2.527267294,0.461576096,0.461576096,0,0.439306412,-1.742075158,-1.302768746,0.255426987
Lauri Markkanen,markkla01,2023,4786,2273,3.563638991,0.483613547,4.047252538,2.25347755,2.822921175,5.076398724,3.505799109,1.025140262,4.530939371,8.470858982,8.470858982,0,3.308220078,0.516684619,3.824904697,0.325931795
Naji Marshall,marshna01,2023,3774,1792,-0.695453987,-0.662545574,-1.357999561,-1.694784898,0.170639504,-1.524145394,-0.94622205,-0.545914581,-1.492136631,1.149459907,1.149459907,0,-1.647755236,-0.966851666,-2.614606902,-0.050676038
Caleb Martin,martica02,2023,5599,2771,-1.42700098,1.215818914,-0.211182066,1.198048766,2.096073566,3.294122332,-0.97383965,1.451848322,0.478008672,4.654460781,1.900974214,2.753486566,-0.940576597,2.11942105,1.178844453,-0.695900657
Cody Martin,martico01,2023,291,134,-0.547720029,-2.263634613,-2.811354641,-0.019836061,-2.158661319,-2.178497379,-0.429759154,-2.367846922,-2.797606076,-0.003227224,-0.003227224,0,-1.161976802,-1.580298667,-2.742275468,-0.851305695
Kenyon Martin Jr.,martike04,2023,4848,2292,-1.248182874,-3.313581774,-4.561764648,0.820953639,-2.110863849,-1.28991021,-0.865847669,-3.217634371,-4.08348204,-1.559936106,-1.559936106,0,-1.135623558,-3.776614096,-4.912237653,0.038255256
Tyrese Martin,martity01,2023,137,66,-5.011005297,-5.540160537,-10.55116583,-2.369624511,-0.692917161,-3.062541672,-4.7609759,-4.819415115,-9.580391016,-0.22726786,-0.22726786,0,-3.736541834,-6.269938491,-10.00648032,-1.199467511
Garrison Mathews,mathega01,2023,1458,686,0.62049982,3.411023565,4.031523384,-5.870463275,3.393704787,-2.476758488,-0.690315954,3.673894142,2.983578188,2.015485186,2.015485186,0,-0.621699744,1.991739138,1.370039394,0.444898151
Bennedict Mathurin,mathube01,2023,4780,2222,-0.42297618,-1.804728752,-2.227704932,-2.739409598,0.133382396,-2.606027203,-0.92954784,-1.470976098,-2.400523937,0.398679578,0.398679578,0,-0.553871698,-1.765252331,-2.319124029,0.634614575
Wesley Matthews,matthwe02,2023,1874,861,-2.486608351,-0.43255925,-2.919167602,-1.329506413,1.230688261,-0.098818152,-2.391800969,-0.164835491,-2.55663646,0.084986587,0.077665593,0.007320994,-2.549199988,-0.840854559,-3.390054547,-0.270554079
Tyrese Maxey,maxeyty01,2023,4918,2439,2.333285173,-0.894348517,1.438936656,2.570993068,0.321597373,2.892590441,2.48083749,-0.694180568,1.786656922,5.662633639,4.012836428,1.649797211,2.933310061,-0.187380368,2.745929693,-1.14533886
Skylar Mays,mayssk01,2023,418,189,2.511900241,-3.901511803,-1.389611561,-1.28856959,-6.354289363,-7.642858953,1.90053139,-4.581240701,-2.680709311,0.006678052,0.006678052,0,1.018804964,-3.900629786,-2.881824822,-0.052817022
Miles McBride,mcbrimi01,2023,1620,780,-2.234565364,1.155238081,-1.079327283,-1.556384782,4.410205526,2.853820743,-2.275302017,1.899944274,-0.375357743,0.937255223,0.894789954,0.042465269,-1.819686996,1.701748971,-0.117938025,-0.798191256
Mac McClung,mccluma01,2023,92,41,2.815950984,-1.170441739,1.645509245,2.935732349,14.81582503,17.75155738,2.936065527,2.103089843,5.03915537,0.163819947,0.163819947,0,1.869763972,-1.652945199,0.216818773,0.548132982
CJ McCollum,mccolcj01,2023,5497,2649,0.794955891,-0.703195477,0.091760414,2.917541305,-3.657128489,-0.739587185,1.297039172,-1.382761564,-0.085722392,3.58701344,3.58701344,0,1.371023748,-1.030543526,0.340480222,-0.387119071
T.J. McConnell,mccontj01,2023,3305,1526,1.10531759,1.71791511,2.823232699,-2.820303875,1.783083908,-1.037219967,0.360477109,1.879385646,2.239862755,3.896579564,3.896579564,0,0.708721632,0.974839294,1.683560926,0.302574881
Jalen McDaniels,mcdanja01,2023,4282,2015,-1.876588033,0.545772755,-1.330815277,0.889899891,0.041882521,0.931782413,-1.37112649,0.480737264,-0.890389226,1.934409338,1.661573063,0.272836275,-1.548087743,0.811121199,-0.736966544,0.117400627
Jaden McDaniels,mcdanja02,2023,5094,2416,-1.63262657,1.258182946,-0.374443624,2.06223486,0.93663891,2.99887377,-0.950208552,1.252126227,0.301917675,3.763655984,3.763655984,0,-1.5365678,1.759662938,0.223095138,0.046427702
Doug McDermott,mcderdo01,2023,2858,1314,-1.176628343,-4.433851779,-5.610480122,-1.274128689,-2.06803991,-3.342168599,-1.207624098,-4.163341491,-5.370965589,-1.766762758,-1.766762758,0,-1.070267667,-4.929859338,-6.000127005,0.554908053
JaVale McGee,mcgeeja01,2023,756,355,-4.794319281,-0.772793612,-5.567112893,-4.876604362,-0.313835939,-5.190440301,-5.139306205,-0.703698226,-5.843004431,-0.565749413,-0.565749413,0,-4.900510445,-1.643492505,-6.54400295,0.99839831
Bryce McGowens,mcgowbr01,2023,1689,787,-3.512969831,-1.058924312,-4.571894143,-5.352836867,-0.361310263,-5.71414713,-4.051857423,-0.955745529,-5.007602952,-0.909533215,-0.909533215,0,-4.669829431,-2.319723476,-6.989552908,0.338911535
Rodney McGruder,mcgruro01,2023,1103,524,0.614213693,-0.286911973,0.327301721,1.501954451,-0.852755653,0.649198798,0.878736744,-0.355134797,0.523601948,0.874599649,0.874599649,0,0.114647318,-1.06817287,-0.953525551,-0.066984275
Jordan McLaughlin,mclaujo01,2023,1534,692,-0.207284812,-0.80013104,-1.007415852,-0.737358213,5.586085102,4.848726889,-0.317531783,0.474078233,0.156546449,1.015216516,1.210520226,-0.19530371,-0.933310694,-0.176582992,-1.109893686,0.232179519
De'Anthony Melton,meltode01,2023,4918,2424,0.244575302,1.661131441,1.905706742,-1.405495392,-0.255932112,-1.661427504,-0.116197439,1.323658805,1.207461366,4.939002836,4.086986532,0.852016304,0.623262325,2.557402372,3.180664697,0.198010748
Sam Merrill,merrisa01,2023,121,59,1.050623958,-2.275119359,-1.2244954,-5.925371971,3.179966677,-2.745405294,-0.382556733,-1.343891417,-1.72644815,0.030794504,0.030794504,0,2.322259633,-1.128355754,1.193903879,-0.053229907
Chimezie Metu,metuch01,2023,1533,695,-2.029467537,0.166582388,-1.862885148,0.096434377,4.775674484,4.872108861,-1.749518748,1.183842265,-0.565676483,0.78052218,0.754119786,0.026402394,-1.167246197,0.078728301,-1.088517896,0.298622345
Khris Middleton,middlkh01,2023,2129,974,2.687242965,-0.634864325,2.05237864,1.400303757,2.834108618,4.234412375,2.564404358,0.025965598,2.590369956,2.702142035,2.228121028,0.474021007,2.793681573,-1.327840831,1.465840741,1.300099331
Patty Mills,millspa02,2023,1232,572,-0.710779369,-2.896962395,-3.607741764,-1.926823217,-4.51407597,-6.440899187,-1.007770892,-3.427505184,-4.435276076,-0.493023987,-0.50050781,0.007483823,-0.815750123,-3.446950202,-4.262700325,0.653494169
Shake Milton,miltosh01,2023,3353,1588,-0.201979795,-2.368951269,-2.570931064,-0.070694647,0.973950279,0.903255632,-0.228346346,-1.817417648,-2.045763994,0.579537874,0.48985424,0.089683634,-0.679414159,-2.641506155,-3.320920315,-0.001610881
Justin Minaya,minayju01,2023,195,89,-7.494681448,-7.030866044,-14.52554749,-1.99796652,-3.885127914,-5.883094434,-6.784722153,-6.709400071,-13.49412222,-0.489374392,-0.489374392,0,-7.384608209,-5.394657961,-12.77926617,0.311871222
Josh Minott,minotjo01,2023,233,102,-0.916987584,0.479542052,-0.437445532,1.249657476,0.60690386,1.856561336,-0.494460802,0.550203389,0.055742587,0.144846561,0.159308033,-0.014461472,-0.206387245,-0.152416688,-0.358803934,0.876679974
Davion Mitchell,mitchda01,2023,3388,1587,-2.046066024,2.156483656,0.110417632,-1.868165023,2.471420287,0.603255264,-2.154371258,2.374673835,0.220302577,2.393775567,2.132309556,0.261466011,-2.145437254,1.70533573,-0.440101524,-0.733254658
Donovan Mitchell,mitchdo01,2023,5302,2639,6.175217963,-1.055667583,5.11955038,2.910157656,-0.910314842,1.999842814,5.843208568,-1.13402043,4.709188138,10.06516728,9.445017296,0.620149982,6.103536532,-0.089046994,6.014489538,0.104877145
Evan Mobley,mobleev01,2023,5852,2903,-2.183025622,1.755047828,-0.427977793,1.231398987,0.924843076,2.156242063,-1.617209501,1.619955897,0.002746396,4.054061537,3.846553577,0.20750796,-1.03738728,2.332016048,1.294628768,-0.631029944
Isaiah Mobley,mobleis01,2023,171,84,-0.229431446,3.085867195,2.856435749,-1.336081556,13.0020065,11.66592495,-0.501836874,5.268922917,4.767086043,0.318372483,0.318372483,0,0.384564882,3.626488883,4.011053766,-1.186102014
Chima Moneke,monekch01,2023,18,8,-14.16000462,-10.83611973,-24.99612435,-25.05025166,-9.327769436,-34.3780211,-17.3873197,-11.14810481,-28.53542451,-0.110394074,-0.110394074,0,-12.01911589,-10.83721876,-22.85633465,4.937361508
Malik Monk,monkma01,2023,4157,1924,2.604644811,-2.23410044,0.370544371,-2.214476114,3.404372303,1.189896189,1.688518429,-1.188475409,0.50004302,3.258874564,2.038677032,1.220197532,1.772473839,-1.806532592,-0.034058753,1.43677096
Moses Moody,moodymo01,2023,2112,978,-1.113011297,-1.287424409,-2.400435707,-1.652011348,-0.893307778,-2.545319125,-1.284683044,-1.298861656,-2.5835447,0.091232002,-0.125901933,0.217133934,-1.42218745,-1.942372237,-3.364559687,-0.148109633
Xavier Moon,moonxa01,2023,40,20,-1.843299396,0.340296727,-1.503002669,-8.867293496,12.1738477,3.3065542,-3.375491215,2.86949417,-0.505997045,0.022469052,0.022469052,0,-1.223740538,2.099734677,0.875994139,-1.88995678
Wendell Moore Jr.,moorewe01,2023,351,155,-3.518073196,-0.84172106,-4.359794255,-8.138389743,-1.619959728,-9.758349471,-4.668678911,-1.056558484,-5.725237395,-0.23613906,-0.205303605,-0.030835455,-4.435801938,-1.755648474,-6.191450412,0.763236816
Ja Morant,moranja01,2023,4560,2135,5.19458888,0.53938891,5.73397779,0.396839552,2.678593123,3.075432675,4.486401255,0.976244155,5.46264541,9.047949834,8.390999269,0.656950565,3.426531292,1.033070727,4.459602019,0.937694732
Markieff Morris,morrima02,2023,789,355,-4.456371286,-1.968178611,-6.424549897,-2.032268277,0.177345536,-1.854922742,-4.235558923,-1.645486748,-5.881045671,-0.553984253,-0.553984253,0,-4.321324569,-2.179643538,-6.500968106,0.702666188
Marcus Morris Sr.,morrima03,2023,3874,1893,-1.697873419,-1.455286662,-3.15316008,-0.829908088,-0.76514582,-1.595053908,-1.620310237,-1.399252863,-3.019563101,-0.252532271,0.116782687,-0.369314958,-2.587590692,-1.062055926,-3.649646618,-0.915126518
Monte Morris,morrimo01,2023,3518,1695,1.140791631,-0.710183788,0.430607843,4.583831028,-3.142271037,1.441559991,1.93282315,-1.253202135,0.679621015,2.929284616,2.929284616,0,1.712959148,-0.782988164,0.929970985,-1.246025396
Trey Murphy III,murphtr02,2023,5132,2448,1.425542092,0.729851485,2.155393576,0.666556141,-1.155779504,-0.489223363,1.357714783,0.361295999,1.719010783,5.60320236,5.60320236,0,0.755167195,0.717216009,1.472383204,0.389578592
Dejounte Murray,murrade01,2023,6111,2883,1.268486595,-1.030232879,0.238253716,-1.538830697,-1.099920661,-2.638751358,0.731419545,-1.08845433,-0.357034785,3.513873624,3.073867604,0.44000602,1.638610395,-0.400017647,1.238592748,-0.573180158
Jamal Murray,murraja01,2023,6004,2932,3.616062768,-0.258321707,3.357741061,2.726128596,0.009106729,2.735235325,3.570284213,-0.232939075,3.337345138,9.251407287,4.278317238,4.973090049,4.100808824,-0.055973758,4.044835066,-0.85125182
Keegan Murray,murrake02,2023,5451,2576,-0.731054732,-0.722998369,-1.454053101,1.782411139,-1.939247207,-0.156836069,-0.279267906,-1.013591327,-1.292859233,1.915683606,1.37506942,0.540614187,-0.034176668,-0.958149376,-0.992326045,-0.082395291
Mike Muscala,muscami01,2023,2098,966,0.539757551,-1.714263848,-1.174506297,3.372987456,2.728905246,6.101892702,1.146111464,-0.91637485,0.229736614,1.475641434,1.302057464,0.17358397,1.145909103,-1.100256025,0.045653078,0.150306538
Svi Mykhailiuk,mykhasv01,2023,990,468,0.622361552,1.128738415,1.751099967,1.057126458,0.782515585,1.839642043,0.818653419,1.140581746,1.959235165,1.124200152,1.124200152,0,0.712115897,-0.153185751,0.558930146,0.289884341
Larry Nance Jr.,nancela02,2023,2897,1381,-1.207445288,2.08938596,0.881940672,2.058629013,4.029915154,6.088544166,-0.602505391,2.592999133,1.990493742,3.315618602,3.315618602,0,-1.205735466,1.84131675,0.635581283,-0.739393275
Andrew Nembhard,nembhan01,2023,4439,2073,-1.542186164,-0.208602591,-1.750788755,-1.153038752,-2.734770118,-3.887808869,-1.550744257,-0.706277945,-2.257022202,0.524139051,0.524139051,0,-1.333492757,-0.256529803,-1.59002256,0.531145709
Aaron Nesmith,nesmiaa01,2023,3874,1816,-1.267185353,-0.71362194,-1.980807293,0.688917098,-4.097171184,-3.408254087,-0.931381946,-1.418984488,-2.350366434,0.371988841,0.371988841,0,-0.350802669,-0.756644631,-1.1074473,0.4686111
Raul Neto,netora01,2023,1035,512,0.453053211,0.779442504,1.232495715,-2.185618793,0.061185619,-2.124433174,-0.080289773,0.606087782,0.52579801,0.852815551,0.885985587,-0.033170036,-0.044805836,0.722759878,0.677954042,-0.651586078
Georges Niang,niangge01,2023,3475,1669,-0.386242973,-2.683089058,-3.069332031,-1.662068951,-0.239977733,-1.902046683,-0.707872322,-2.354069839,-3.061942161,-0.299366145,0.109312166,-0.408678311,-0.2844526,-2.689253342,-2.973705943,0.273082665
Daishen Nix,nixda01,2023,1924,914,-4.725941647,-3.131676179,-7.857617825,-3.003876904,-0.328521112,-3.332398016,-4.629263014,-2.6753441,-7.304607114,-2.130139531,-2.130139531,0,-4.535906047,-3.559934113,-8.09584016,0.295703611
Zeke Nnaji,nnajize01,2023,1517,740,-2.182056351,-0.994273441,-3.176329792,-8.75330677,5.036241913,-3.717064857,-3.707297176,0.178218617,-3.529078558,-0.291109634,-0.320834855,0.02972522,-2.983223921,-1.145978315,-4.129202237,-0.650932776
Nerlens Noel,noelne01,2023,428,195,-7.526274279,0.674224599,-6.85204968,-6.954553065,-0.336090323,-7.290643388,-7.84410762,0.576150929,-7.267956692,-0.453742386,-0.453742386,0,-6.633126976,1.209256422,-5.423870555,1.029289729
Jaylen Nowell,nowelja01,2023,2863,1314,0.229739397,-2.757933358,-2.528193961,-1.280079462,-0.028860658,-1.30894012,-0.061856759,-2.371111496,-2.432968255,0.164813256,0.607961699,-0.443148443,-0.519382284,-2.270142266,-2.78952455,0.816290997
Frank Ntilikina,ntilila01,2023,1286,607,-4.626471542,-1.201985253,-5.828456796,0.029617229,3.210919499,3.240536728,-3.955745942,-0.324659845,-4.280405787,-0.4731999,-0.4731999,0,-4.61515199,-0.995322355,-5.610474344,-0.160490147
Kendrick Nunn,nunnke01,2023,2090,964,-1.375488337,-2.731615201,-4.107103538,-1.077208774,-0.251195685,-1.328404458,-1.389522888,-2.382494965,-3.772017853,-0.493345494,-0.493345494,0,-1.790931756,-3.010530334,-4.80146209,0.558423161
Jusuf Nurkic,nurkiju01,2023,2886,1391,-1.189360518,2.058036451,0.868675933,-0.365236882,0.933597498,0.568360616,-1.084826102,2.02261483,0.937788729,2.64093373,2.64093373,0,-1.476224915,2.704039481,1.227814566,0.916078332
Jordan Nwora,nworajo01,2023,2565,1188,-1.307406035,-2.867962602,-4.175368637,-2.684375275,-3.709630034,-6.394005308,-1.671749418,-3.22815626,-4.899905678,-1.310797745,-1.310797745,0,-1.755547633,-3.508640254,-5.264187887,0.275460114
Chuma Okeke,okekech01,2023,1083,518,-2.522676225,-1.440688257,-3.963364483,-3.536983812,-3.573678438,-7.11066225,-2.870658091,-1.974475235,-4.845133326,-0.552173206,-0.552173206,0,-3.182246585,-1.743642567,-4.925889151,-0.280023901
Josh Okogie,okogijo01,2023,3196,1525,-0.229311443,3.195040454,2.965729011,-0.858511329,2.091649457,1.233138128,-0.381368233,3.143219105,2.761850872,4.309246422,4.473974491,-0.164728069,-0.504287165,2.770242155,2.26595499,0.593938075
Onyeka Okongwu,okongon01,2023,4198,1980,-0.679728271,0.826102677,0.146374407,1.565282177,1.418382176,2.983664353,-0.277684321,1.013610724,0.735926402,3.506794564,3.503695238,0.003099326,0.244472396,0.710218868,0.954691265,-0.449024254
Isaac Okoro,okorois01,2023,3533,1727,-0.992349269,1.403381961,0.411032691,-0.320696357,-0.339987471,-0.660683828,-0.909994218,1.071369371,0.161375153,2.584981453,2.244212316,0.340769137,-1.300260137,1.491490341,0.191230204,-0.028230829
KZ Okpala,okpalkz01,2023,552,248,-3.562385161,3.987973041,0.42558788,-4.084157621,6.653025217,2.568867597,-3.893179224,4.817788666,0.924609442,0.468170767,0.468170767,0,-3.577337273,3.63609441,0.058757137,0.699867474
Victor Oladipo,oladivi01,2023,2355,1151,-1.839888482,1.058718992,-0.78116949,-0.89789782,0.655455099,-0.24244272,-1.734594111,1.023480069,-0.711114041,1.203450847,1.012542905,0.190907942,-1.214645781,1.28150521,0.066859428,0.255379174
Kelly Olynyk,olynyke01,2023,4082,1942,-0.247968853,0.81844091,0.570472057,1.869626671,-0.985067235,0.884559436,0.16771278,0.530815675,0.698528455,3.445582645,3.445582645,0,0.242146046,0.908567599,1.150713645,0.849330749
Eugene Omoruyi,omorueu01,2023,1335,645,-2.000863735,1.216323335,-0.784540401,0.128170067,0.473791974,0.601962041,-1.644419511,1.166556283,-0.477863228,0.749814982,0.749814982,0,-1.857427729,0.45751176,-1.399915968,0.745432969
